timestamp: 2021-05-30T13:33:57Z, humidity: 30.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:33:58Z, humidity: 30.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:33:59Z, humidity: 30.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:34:01Z, humidity: 30.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:34:02Z, humidity: 30.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:34:03Z, humidity: 30.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:34:04Z, humidity: 30.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:34:05Z, humidity: 30.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:34:06Z, humidity: 30.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:34:07Z, humidity: 30.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:34:08Z, humidity: 30.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:34:09Z, humidity: 30.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:34:10Z, humidity: 30.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:34:11Z, humidity: 30.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:34:12Z, humidity: 30.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:34:15Z, humidity: 30.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:34:16Z, humidity: 30.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:34:17Z, humidity: 30.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:34:18Z, humidity: 30.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:34:19Z, humidity: 30.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:34:20Z, humidity: 30.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:34:21Z, humidity: 30.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:34:22Z, humidity: 30.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:34:23Z, humidity: 30.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:34:24Z, humidity: 30.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:34:25Z, humidity: 30.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:34:27Z, humidity: 30.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:34:29Z, humidity: 30.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:34:30Z, humidity: 30.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:34:31Z, humidity: 30.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:34:32Z, humidity: 30.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:34:33Z, humidity: 30.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:34:34Z, humidity: 30.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:34:35Z, humidity: 30.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:34:36Z, humidity: 30.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:34:37Z, humidity: 30.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:34:38Z, humidity: 30.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:34:39Z, humidity: 30.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:34:40Z, humidity: 30.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:34:43Z, humidity: 30.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:34:44Z, humidity: 30.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:34:45Z, humidity: 30.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:34:46Z, humidity: 30.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:34:47Z, humidity: 30.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:34:48Z, humidity: 30.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:34:49Z, humidity: 30.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:34:50Z, humidity: 30.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:34:52Z, humidity: 29.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:34:54Z, humidity: 29.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:34:56Z, humidity: 29.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:34:57Z, humidity: 29.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:34:58Z, humidity: 29.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:34:59Z, humidity: 29.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:35:00Z, humidity: 29.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:35:01Z, humidity: 29.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:35:02Z, humidity: 29.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:35:03Z, humidity: 29.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:35:06Z, humidity: 29.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:35:07Z, humidity: 29.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:35:08Z, humidity: 29.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:35:10Z, humidity: 29.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:35:11Z, humidity: 29.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:35:12Z, humidity: 29.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:35:13Z, humidity: 29.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:35:14Z, humidity: 29.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:35:15Z, humidity: 29.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:35:16Z, humidity: 29.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:35:19Z, humidity: 29.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:35:20Z, humidity: 29.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:35:21Z, humidity: 29.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:35:23Z, humidity: 29.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:35:24Z, humidity: 29.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:35:25Z, humidity: 29.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:35:26Z, humidity: 29.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:35:29Z, humidity: 29.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:35:30Z, humidity: 29.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:35:31Z, humidity: 29.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:35:32Z, humidity: 29.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:35:33Z, humidity: 29.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:35:34Z, humidity: 29.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:35:35Z, humidity: 29.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:35:37Z, humidity: 29.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:35:38Z, humidity: 29.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:35:40Z, humidity: 29.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:35:42Z, humidity: 29.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:35:43Z, humidity: 29.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:35:44Z, humidity: 29.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:35:45Z, humidity: 29.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:35:46Z, humidity: 29.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:35:47Z, humidity: 29.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:35:48Z, humidity: 29.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:35:49Z, humidity: 29.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:35:51Z, humidity: 29.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:35:52Z, humidity: 29.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:35:53Z, humidity: 29.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:35:55Z, humidity: 29.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:35:56Z, humidity: 29.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:35:57Z, humidity: 29.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:35:58Z, humidity: 29.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:35:59Z, humidity: 29.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:36:00Z, humidity: 29.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:36:01Z, humidity: 29.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:36:02Z, humidity: 29.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:36:04Z, humidity: 29.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:36:05Z, humidity: 29.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:36:08Z, humidity: 29.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:36:09Z, humidity: 29.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:36:10Z, humidity: 29.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:36:11Z, humidity: 29.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:36:12Z, humidity: 29.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:36:13Z, humidity: 29.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:36:14Z, humidity: 29.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:36:15Z, humidity: 29.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:36:16Z, humidity: 29.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:36:20Z, humidity: 29.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:36:21Z, humidity: 29.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:36:22Z, humidity: 29.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:36:23Z, humidity: 29.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:36:24Z, humidity: 29.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:36:25Z, humidity: 29.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:36:26Z, humidity: 29.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:36:27Z, humidity: 29.0 %,  Temperature: 23.1 C`
timestamp: 2021-05-30T13:36:28Z, humidity: 29.0 %,  Temperature: 23.1 C`
timestamp: 2021-05-30T13:36:32Z, humidity: 29.0 %,  Temperature: 23.2 C`
timestamp: 2021-05-30T13:36:33Z, humidity: 29.0 %,  Temperature: 23.1 C`
timestamp: 2021-05-30T13:36:34Z, humidity: 29.0 %,  Temperature: 23.1 C`
timestamp: 2021-05-30T13:36:35Z, humidity: 29.0 %,  Temperature: 23.1 C`
timestamp: 2021-05-30T13:36:36Z, humidity: 29.0 %,  Temperature: 23.1 C`
timestamp: 2021-05-30T13:36:37Z, humidity: 29.0 %,  Temperature: 23.1 C`
timestamp: 2021-05-30T13:36:38Z, humidity: 29.0 %,  Temperature: 23.1 C`
timestamp: 2021-05-30T13:36:39Z, humidity: 29.0 %,  Temperature: 23.1 C`
timestamp: 2021-05-30T13:36:41Z, humidity: 29.0 %,  Temperature: 23.1 C`
timestamp: 2021-05-30T13:36:42Z, humidity: 29.0 %,  Temperature: 23.1 C`
timestamp: 2021-05-30T13:36:43Z, humidity: 29.0 %,  Temperature: 23.1 C`
timestamp: 2021-05-30T13:36:45Z, humidity: 29.0 %,  Temperature: 23.1 C`
timestamp: 2021-05-30T13:36:46Z, humidity: 29.0 %,  Temperature: 23.1 C`
timestamp: 2021-05-30T13:36:47Z, humidity: 29.0 %,  Temperature: 23.1 C`
timestamp: 2021-05-30T13:36:48Z, humidity: 29.0 %,  Temperature: 23.1 C`
timestamp: 2021-05-30T13:36:49Z, humidity: 29.0 %,  Temperature: 23.1 C`
timestamp: 2021-05-30T13:36:50Z, humidity: 29.0 %,  Temperature: 23.1 C`
timestamp: 2021-05-30T13:36:51Z, humidity: 29.0 %,  Temperature: 23.1 C`
timestamp: 2021-05-30T13:36:52Z, humidity: 29.0 %,  Temperature: 23.1 C`
timestamp: 2021-05-30T13:36:55Z, humidity: 29.0 %,  Temperature: 23.1 C`
timestamp: 2021-05-30T13:36:56Z, humidity: 29.0 %,  Temperature: 23.1 C`
timestamp: 2021-05-30T13:36:57Z, humidity: 29.0 %,  Temperature: 23.1 C`
timestamp: 2021-05-30T13:36:59Z, humidity: 29.0 %,  Temperature: 23.1 C`
timestamp: 2021-05-30T13:37:00Z, humidity: 29.0 %,  Temperature: 23.1 C`
timestamp: 2021-05-30T13:37:01Z, humidity: 29.0 %,  Temperature: 23.1 C`
timestamp: 2021-05-30T13:37:02Z, humidity: 29.0 %,  Temperature: 23.1 C`
timestamp: 2021-05-30T13:37:03Z, humidity: 29.0 %,  Temperature: 23.1 C`
timestamp: 2021-05-30T13:37:04Z, humidity: 29.0 %,  Temperature: 23.1 C`
timestamp: 2021-05-30T13:37:06Z, humidity: 29.0 %,  Temperature: 23.1 C`
timestamp: 2021-05-30T13:37:07Z, humidity: 29.0 %,  Temperature: 23.1 C`
timestamp: 2021-05-30T13:37:08Z, humidity: 29.0 %,  Temperature: 23.1 C`
timestamp: 2021-05-30T13:37:09Z, humidity: 29.0 %,  Temperature: 23.1 C`
timestamp: 2021-05-30T13:37:10Z, humidity: 29.0 %,  Temperature: 23.1 C`
timestamp: 2021-05-30T13:37:12Z, humidity: 29.0 %,  Temperature: 23.1 C`
timestamp: 2021-05-30T13:37:13Z, humidity: 29.0 %,  Temperature: 23.1 C`
timestamp: 2021-05-30T13:37:14Z, humidity: 29.0 %,  Temperature: 23.1 C`
timestamp: 2021-05-30T13:37:15Z, humidity: 29.0 %,  Temperature: 23.1 C`
timestamp: 2021-05-30T13:37:18Z, humidity: 29.0 %,  Temperature: 23.1 C`
timestamp: 2021-05-30T13:37:19Z, humidity: 29.0 %,  Temperature: 23.1 C`
timestamp: 2021-05-30T13:37:20Z, humidity: 29.0 %,  Temperature: 23.1 C`
timestamp: 2021-05-30T13:37:21Z, humidity: 29.0 %,  Temperature: 23.1 C`
timestamp: 2021-05-30T13:37:22Z, humidity: 29.0 %,  Temperature: 23.1 C`
timestamp: 2021-05-30T13:37:23Z, humidity: 29.0 %,  Temperature: 23.1 C`
timestamp: 2021-05-30T13:37:24Z, humidity: 29.0 %,  Temperature: 23.1 C`
timestamp: 2021-05-30T13:37:26Z, humidity: 29.0 %,  Temperature: 23.1 C`
timestamp: 2021-05-30T13:37:27Z, humidity: 29.0 %,  Temperature: 23.1 C`
timestamp: 2021-05-30T13:37:30Z, humidity: 29.0 %,  Temperature: 23.1 C`
timestamp: 2021-05-30T13:37:31Z, humidity: 29.0 %,  Temperature: 23.1 C`
timestamp: 2021-05-30T13:37:32Z, humidity: 29.0 %,  Temperature: 23.1 C`
timestamp: 2021-05-30T13:37:33Z, humidity: 29.0 %,  Temperature: 23.1 C`
timestamp: 2021-05-30T13:37:34Z, humidity: 29.0 %,  Temperature: 23.1 C`
timestamp: 2021-05-30T13:37:35Z, humidity: 29.0 %,  Temperature: 23.1 C`
timestamp: 2021-05-30T13:37:36Z, humidity: 29.0 %,  Temperature: 23.1 C`
timestamp: 2021-05-30T13:37:37Z, humidity: 29.0 %,  Temperature: 23.1 C`
timestamp: 2021-05-30T13:37:38Z, humidity: 29.0 %,  Temperature: 23.1 C`
timestamp: 2021-05-30T13:37:41Z, humidity: 29.0 %,  Temperature: 23.1 C`
timestamp: 2021-05-30T13:37:42Z, humidity: 29.0 %,  Temperature: 23.1 C`
timestamp: 2021-05-30T13:37:43Z, humidity: 29.0 %,  Temperature: 23.1 C`
timestamp: 2021-05-30T13:37:44Z, humidity: 29.0 %,  Temperature: 23.1 C`
timestamp: 2021-05-30T13:37:45Z, humidity: 29.0 %,  Temperature: 23.1 C`
timestamp: 2021-05-30T13:37:46Z, humidity: 29.0 %,  Temperature: 23.1 C`
timestamp: 2021-05-30T13:37:47Z, humidity: 29.0 %,  Temperature: 23.1 C`
timestamp: 2021-05-30T13:37:48Z, humidity: 29.0 %,  Temperature: 23.1 C`
timestamp: 2021-05-30T13:37:49Z, humidity: 29.0 %,  Temperature: 23.1 C`
timestamp: 2021-05-30T13:37:50Z, humidity: 29.0 %,  Temperature: 23.1 C`
timestamp: 2021-05-30T13:37:54Z, humidity: 29.0 %,  Temperature: 23.1 C`
timestamp: 2021-05-30T13:37:55Z, humidity: 29.0 %,  Temperature: 23.1 C`
timestamp: 2021-05-30T13:37:56Z, humidity: 29.0 %,  Temperature: 23.1 C`
timestamp: 2021-05-30T13:37:57Z, humidity: 29.0 %,  Temperature: 23.1 C`
timestamp: 2021-05-30T13:37:58Z, humidity: 29.0 %,  Temperature: 23.1 C`
timestamp: 2021-05-30T13:37:59Z, humidity: 29.0 %,  Temperature: 23.1 C`
timestamp: 2021-05-30T13:38:00Z, humidity: 29.0 %,  Temperature: 23.1 C`
timestamp: 2021-05-30T13:38:01Z, humidity: 29.0 %,  Temperature: 23.1 C`
timestamp: 2021-05-30T13:38:02Z, humidity: 29.0 %,  Temperature: 23.1 C`
timestamp: 2021-05-30T13:38:03Z, humidity: 29.0 %,  Temperature: 23.1 C`
timestamp: 2021-05-30T13:38:04Z, humidity: 29.0 %,  Temperature: 23.1 C`
timestamp: 2021-05-30T13:38:05Z, humidity: 29.0 %,  Temperature: 23.1 C`
timestamp: 2021-05-30T13:38:08Z, humidity: 29.0 %,  Temperature: 23.1 C`
timestamp: 2021-05-30T13:38:09Z, humidity: 29.0 %,  Temperature: 23.1 C`
timestamp: 2021-05-30T13:38:10Z, humidity: 29.0 %,  Temperature: 23.1 C`
timestamp: 2021-05-30T13:38:11Z, humidity: 29.0 %,  Temperature: 23.1 C`
timestamp: 2021-05-30T13:38:12Z, humidity: 29.0 %,  Temperature: 23.1 C`
timestamp: 2021-05-30T13:38:13Z, humidity: 29.0 %,  Temperature: 23.1 C`
timestamp: 2021-05-30T13:38:14Z, humidity: 29.0 %,  Temperature: 23.1 C`
timestamp: 2021-05-30T13:38:15Z, humidity: 29.0 %,  Temperature: 23.1 C`
timestamp: 2021-05-30T13:38:18Z, humidity: 29.0 %,  Temperature: 23.0 C`
timestamp: 2021-05-30T13:38:19Z, humidity: 29.0 %,  Temperature: 23.0 C`
timestamp: 2021-05-30T13:38:21Z, humidity: 29.0 %,  Temperature: 23.0 C`
timestamp: 2021-05-30T13:38:22Z, humidity: 29.0 %,  Temperature: 23.0 C`
timestamp: 2021-05-30T13:38:23Z, humidity: 29.0 %,  Temperature: 23.0 C`
timestamp: 2021-05-30T13:38:24Z, humidity: 29.0 %,  Temperature: 23.0 C`
timestamp: 2021-05-30T13:38:26Z, humidity: 28.0 %,  Temperature: 23.0 C`
timestamp: 2021-05-30T13:38:28Z, humidity: 28.0 %,  Temperature: 23.0 C`
timestamp: 2021-05-30T13:38:29Z, humidity: 28.0 %,  Temperature: 23.0 C`
timestamp: 2021-05-30T13:38:30Z, humidity: 28.0 %,  Temperature: 22.9 C`
timestamp: 2021-05-30T13:38:31Z, humidity: 28.0 %,  Temperature: 22.9 C`
timestamp: 2021-05-30T13:38:32Z, humidity: 28.0 %,  Temperature: 22.9 C`
timestamp: 2021-05-30T13:38:34Z, humidity: 28.0 %,  Temperature: 22.9 C`
timestamp: 2021-05-30T13:38:35Z, humidity: 28.0 %,  Temperature: 22.9 C`
timestamp: 2021-05-30T13:38:37Z, humidity: 28.0 %,  Temperature: 22.9 C`
timestamp: 2021-05-30T13:38:39Z, humidity: 28.0 %,  Temperature: 22.9 C`
timestamp: 2021-05-30T13:38:40Z, humidity: 28.0 %,  Temperature: 22.9 C`
timestamp: 2021-05-30T13:38:41Z, humidity: 28.0 %,  Temperature: 22.9 C`
timestamp: 2021-05-30T13:38:42Z, humidity: 28.0 %,  Temperature: 22.9 C`
timestamp: 2021-05-30T13:38:43Z, humidity: 28.0 %,  Temperature: 22.9 C`
timestamp: 2021-05-30T13:38:44Z, humidity: 28.0 %,  Temperature: 22.9 C`
timestamp: 2021-05-30T13:38:45Z, humidity: 28.0 %,  Temperature: 22.9 C`
timestamp: 2021-05-30T13:38:46Z, humidity: 28.0 %,  Temperature: 22.9 C`
timestamp: 2021-05-30T13:38:50Z, humidity: 29.0 %,  Temperature: 22.8 C`
timestamp: 2021-05-30T13:38:51Z, humidity: 29.0 %,  Temperature: 22.8 C`
timestamp: 2021-05-30T13:38:52Z, humidity: 29.0 %,  Temperature: 22.8 C`
timestamp: 2021-05-30T13:38:53Z, humidity: 29.0 %,  Temperature: 22.8 C`
timestamp: 2021-05-30T13:38:54Z, humidity: 29.0 %,  Temperature: 22.8 C`
timestamp: 2021-05-30T13:38:55Z, humidity: 29.0 %,  Temperature: 22.8 C`
timestamp: 2021-05-30T13:38:56Z, humidity: 29.0 %,  Temperature: 22.8 C`
timestamp: 2021-05-30T13:38:57Z, humidity: 29.0 %,  Temperature: 22.8 C`
timestamp: 2021-05-30T13:38:58Z, humidity: 29.0 %,  Temperature: 22.8 C`
timestamp: 2021-05-30T13:38:59Z, humidity: 29.0 %,  Temperature: 22.8 C`
timestamp: 2021-05-30T13:39:00Z, humidity: 29.0 %,  Temperature: 22.8 C`
timestamp: 2021-05-30T13:39:02Z, humidity: 29.0 %,  Temperature: 22.8 C`
timestamp: 2021-05-30T13:39:03Z, humidity: 29.0 %,  Temperature: 22.8 C`
timestamp: 2021-05-30T13:39:04Z, humidity: 29.0 %,  Temperature: 22.8 C`
timestamp: 2021-05-30T13:39:06Z, humidity: 29.0 %,  Temperature: 22.8 C`
timestamp: 2021-05-30T13:39:07Z, humidity: 29.0 %,  Temperature: 22.8 C`
timestamp: 2021-05-30T13:39:08Z, humidity: 29.0 %,  Temperature: 22.8 C`
timestamp: 2021-05-30T13:39:09Z, humidity: 29.0 %,  Temperature: 22.8 C`
timestamp: 2021-05-30T13:39:10Z, humidity: 29.0 %,  Temperature: 22.8 C`
timestamp: 2021-05-30T13:39:11Z, humidity: 29.0 %,  Temperature: 22.8 C`
timestamp: 2021-05-30T13:39:12Z, humidity: 29.0 %,  Temperature: 22.8 C`
timestamp: 2021-05-30T13:39:13Z, humidity: 29.0 %,  Temperature: 22.8 C`
timestamp: 2021-05-30T13:39:15Z, humidity: 29.0 %,  Temperature: 22.7 C`
timestamp: 2021-05-30T13:39:16Z, humidity: 29.0 %,  Temperature: 22.7 C`
timestamp: 2021-05-30T13:39:17Z, humidity: 29.0 %,  Temperature: 22.7 C`
timestamp: 2021-05-30T13:39:18Z, humidity: 29.0 %,  Temperature: 22.7 C`
timestamp: 2021-05-30T13:39:19Z, humidity: 29.0 %,  Temperature: 22.7 C`
timestamp: 2021-05-30T13:39:20Z, humidity: 29.0 %,  Temperature: 22.7 C`
timestamp: 2021-05-30T13:39:21Z, humidity: 29.0 %,  Temperature: 22.7 C`
timestamp: 2021-05-30T13:39:22Z, humidity: 29.0 %,  Temperature: 22.7 C`
timestamp: 2021-05-30T13:39:23Z, humidity: 29.0 %,  Temperature: 22.7 C`
timestamp: 2021-05-30T13:39:24Z, humidity: 29.0 %,  Temperature: 22.7 C`
timestamp: 2021-05-30T13:39:25Z, humidity: 29.0 %,  Temperature: 22.7 C`
timestamp: 2021-05-30T13:39:26Z, humidity: 29.0 %,  Temperature: 22.7 C`
timestamp: 2021-05-30T13:39:27Z, humidity: 29.0 %,  Temperature: 22.7 C`
timestamp: 2021-05-30T13:39:29Z, humidity: 29.0 %,  Temperature: 22.7 C`
timestamp: 2021-05-30T13:39:30Z, humidity: 29.0 %,  Temperature: 22.7 C`
timestamp: 2021-05-30T13:39:31Z, humidity: 29.0 %,  Temperature: 22.7 C`
timestamp: 2021-05-30T13:39:32Z, humidity: 29.0 %,  Temperature: 22.7 C`
timestamp: 2021-05-30T13:39:34Z, humidity: 29.0 %,  Temperature: 22.7 C`
timestamp: 2021-05-30T13:39:35Z, humidity: 29.0 %,  Temperature: 22.7 C`
timestamp: 2021-05-30T13:39:36Z, humidity: 29.0 %,  Temperature: 22.7 C`
timestamp: 2021-05-30T13:39:37Z, humidity: 29.0 %,  Temperature: 22.7 C`
timestamp: 2021-05-30T13:39:38Z, humidity: 29.0 %,  Temperature: 22.7 C`
timestamp: 2021-05-30T13:39:39Z, humidity: 29.0 %,  Temperature: 22.7 C`
timestamp: 2021-05-30T13:39:40Z, humidity: 29.0 %,  Temperature: 22.7 C`
timestamp: 2021-05-30T13:39:42Z, humidity: 29.0 %,  Temperature: 22.6 C`
timestamp: 2021-05-30T13:39:43Z, humidity: 29.0 %,  Temperature: 22.6 C`
timestamp: 2021-05-30T13:39:44Z, humidity: 29.0 %,  Temperature: 22.6 C`
timestamp: 2021-05-30T13:39:45Z, humidity: 29.0 %,  Temperature: 22.6 C`
timestamp: 2021-05-30T13:39:48Z, humidity: 29.0 %,  Temperature: 22.6 C`
timestamp: 2021-05-30T13:39:49Z, humidity: 29.0 %,  Temperature: 22.6 C`
timestamp: 2021-05-30T13:39:50Z, humidity: 29.0 %,  Temperature: 22.6 C`
timestamp: 2021-05-30T13:39:51Z, humidity: 29.0 %,  Temperature: 22.6 C`
timestamp: 2021-05-30T13:39:52Z, humidity: 29.0 %,  Temperature: 22.6 C`
timestamp: 2021-05-30T13:39:53Z, humidity: 29.0 %,  Temperature: 22.6 C`
timestamp: 2021-05-30T13:39:54Z, humidity: 29.0 %,  Temperature: 22.6 C`
timestamp: 2021-05-30T13:39:56Z, humidity: 29.0 %,  Temperature: 22.6 C`
timestamp: 2021-05-30T13:39:57Z, humidity: 29.0 %,  Temperature: 22.6 C`
timestamp: 2021-05-30T13:39:58Z, humidity: 29.0 %,  Temperature: 22.6 C`
timestamp: 2021-05-30T13:39:59Z, humidity: 29.0 %,  Temperature: 22.6 C`
timestamp: 2021-05-30T13:40:00Z, humidity: 29.0 %,  Temperature: 22.6 C`
timestamp: 2021-05-30T13:40:01Z, humidity: 29.0 %,  Temperature: 22.6 C`
timestamp: 2021-05-30T13:40:02Z, humidity: 29.0 %,  Temperature: 22.5 C`
timestamp: 2021-05-30T13:40:03Z, humidity: 29.0 %,  Temperature: 22.5 C`
timestamp: 2021-05-30T13:40:04Z, humidity: 29.0 %,  Temperature: 22.5 C`
timestamp: 2021-05-30T13:40:05Z, humidity: 29.0 %,  Temperature: 22.5 C`
timestamp: 2021-05-30T13:40:06Z, humidity: 29.0 %,  Temperature: 22.5 C`
timestamp: 2021-05-30T13:40:07Z, humidity: 29.0 %,  Temperature: 22.5 C`
timestamp: 2021-05-30T13:40:10Z, humidity: 29.0 %,  Temperature: 22.5 C`
timestamp: 2021-05-30T13:40:12Z, humidity: 29.0 %,  Temperature: 22.5 C`
timestamp: 2021-05-30T13:40:13Z, humidity: 29.0 %,  Temperature: 22.5 C`
timestamp: 2021-05-30T13:40:14Z, humidity: 29.0 %,  Temperature: 22.5 C`
